record_type,name,phase,sponsor,match_tier,matched_dashboard_name,matched_candidate_text,matched_candidate_kind,dashboard_bucket,pipeline_scope,nct_ids
dashboard_only,CERE-110: Adeno-Associated Virus Delivery of NGF,Phase 1,Sangamo Therapeutics,unmatched,,,,non_therapeutic_or_ambiguous,Needs Review,
dashboard_only,CHF5074,Phase 1,CERESPIR,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,CMS121,Phase 1,"Virogenics, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,CS6253 for,Phase 1,"Artery Therapeutics, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,CTS21166 (ZPQ-21166),Phase 1,CoMentis,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Centella asiatica product,Phase 1,Oregon Health and Science University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Cholinergic antagonist,Phase 1,University of Vermont,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Contraloid,Phase 1,Prof. Dr. Dieter Willbold,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Cyclophosphamate,Phase 1,National Institute of Mental Health (NIMH),unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,D797,Phase 1,Chong Kun Dang Pharmaceutical,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,DKF-310,Phase 1,"Dongkook Pharmaceutical Co., Ltd.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,DNL628,Phase 1,Denali Therapeutics Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,DNL747,Phase 1,Denali Therapeutics Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,DSPE-DOTA-Gd Liposomal,Phase 1,"Alzeca Biosciences, Inc.",unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,Dabigatran,Phase 1,University of Rhode Island,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,Dimebon + Dextromethorphan,Phase 1,Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,"Diprivan (propofol), Astra-Zeneca",Phase 1,Nyree Penn,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Donepezil Dihydroxynaphthalate for,Phase 1,"Shanghai Synergy Pharmaceutical Sciences Co., Ltd.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Donepezil TDS,Phase 1,"Corium, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Donepezil patch,Phase 1,Icure Pharmaceutical Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,E2212,Phase 1,Eisai Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Elpipodect,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Emraclidine,Phase 1,AbbVie,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Emtriva,Phase 1,Butler Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,F-18,Phase 1,Chang Gung Memorial Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,F-18 FEDAA1106 (BAY85-8101),Phase 1,Bayer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,F18-3F4AP,Phase 1,Massachusetts General Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Fecal Microbiota Transplant,Phase 1,"University of Wisconsin, Madison",unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,Fluoroethylnormemantine (FENM),Phase 1,ReST Therapeutics,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,GB-5001,Phase 1,"G2GBio, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GC021109,Phase 1,"GliaCure, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSI 136,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSI-953,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSK1034702,Phase 1,GlaxoSmithKline,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSK2647544,Phase 1,GlaxoSmithKline,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSK2981710,Phase 1,GlaxoSmithKline,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSK933776,Phase 1,GlaxoSmithKline,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,GSM-779690T,Phase 1,Acta Pharmaceuticals,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Galantamine and Donepezil,Phase 1,"University Hospital, Clermont-Ferrand",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Galcanezumab,Phase 1,"Xuanwu Hospital, Beijing",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Gemfibrozil,Phase 1,"Gregory Jicha, 323-5550",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,HPP854,Phase 1,"High Point Pharmaceuticals, LLC.",unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,HTL0009936,Phase 1,Nxera Pharma UK Limited,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,HTL0018318,Phase 1,Nxera Pharma UK Limited,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Human Nerve Growth Factor,Phase 1,The Shiley Family Trust,unmatched,,,,non_therapeutic_or_ambiguous,Needs Review,
dashboard_only,Human Umbilical Cord Blood Derived-Mesenchymal Stem Cells,Phase 1,Medipost Co Ltd.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,I123MNI388/I123MNI390,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,IBC-Ab002,Phase 1,Immunobrain Checkpoint,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,IONIS MAPTRx,Phase 1,"Ionis Pharmaceuticals, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Ibuprofen,Phase 1,National Institute on Aging (NIA),unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Idalopirdine (Lu AE58054),Phase 1,H. Lundbeck A/S,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Idazoxan,Phase 1,Imperial College London,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,Intravenous infusion of mononuclear cells from umbilical cord blood,Phase 1,Anhui Provincial Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,J147,Phase 1,"Abrexa Pharmaceuticals, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,JNJ-39393406,Phase 1,"Janssen Pharmaceutica N.V., Belgium",unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,JNJ-40346527,Phase 1,University of Oxford,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,KHK6640,Phase 1,"Kyowa Kirin Co., Ltd.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LNK-754,Phase 1,Link Medicine Corporation,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LPS,Phase 1,Yale University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LY03020,Phase 1,Luye Pharma Group Ltd.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LY2811376,Phase 1,Eli Lilly and Company,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LY3303560 - IV,Phase 1,Eli Lilly and Company,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LY3372993,Phase 1,Eli Lilly and Company,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LY3439539,Phase 1,Eli Lilly and Company,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,LYN-057,Phase 1,Lyndra Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Lecozotan,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Longeveron Mesenchymal Stem Cells,Phase 1,Longeveron Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Lu AF20513,Phase 1,H. Lundbeck A/S,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,Lu AF87908,Phase 1,H. Lundbeck A/S,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,MK-0249,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,MK-1708,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,MK-4334,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,MK-8931,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,MNI-513-01,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,N-hydroxy-N'-phenyl-octanediamide (Vorinostat),Phase 1,German Center for Neurodegenerative Diseases (DZNE),unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,NDX-1017,Phase 1,LeonaBio,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NGP 555,Phase 1,NeuroGenetic Pharmaceuticals Inc,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NMRA-323511,Phase 1,"Neumora Therapeutics, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NNI-362,Phase 1,"Neuronascent, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NP001,Phase 1,Beau Nakamoto,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,NPT088,Phase 1,"Proclara Biosciences, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NSA-789,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NX210c,Phase 1,Axoltis Pharma,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Nerve Growth Factor,Phase 1,NsGene A/S,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Neural Stem Cell-Derived Exosomes,Phase 1,Shanghai Mental Health Center,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,NirsCure with Lecanemab,Phase 1,"Xuanwu Hospital, Beijing",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,OLX-07010 Active,Phase 1,"Oligomerix, Inc",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,PAZ-417,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,PF-03654746,Phase 1,Pfizer,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,PF-05212377,Phase 1,Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Plasma exchenge,Phase 1,Oslo University Hospital,fuzzy_suggestion,,,,unresolved_naming_alias_issue,Therapeutic Drug,
dashboard_only,Posiphen® tartrate,Phase 1,Annovis Bio Inc.,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,Pramlintide challenge test,Phase 1,Boston University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Preprocessed thawed donor FMT,Phase 1,University Hospital of North Norway,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Probiotic Blend,Phase 1,University of Nicosia,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Protollin,Phase 1,Brigham and Women's Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,QLH2405,Phase 1,"Qilu Pharmaceutical Co., Ltd.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,REM0046127,Phase 1,reMYND,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,RGN1016,Phase 1,National Taiwan University Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,RO7105705,Phase 1,"Genentech, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,RSG,Phase 1,GlaxoSmithKline,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Radiopharmaceuticals,Phase 1,"University of California, Berkeley",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Rapamune,Phase 1,The University of Texas Health Science Center at San Antonio,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Recognized pharmacological treatments for AD.,Phase 1,Chinese PLA General Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Retinal fundus photography,Phase 1,Mayo Clinic,unmatched,,,,non_therapeutic_or_ambiguous,Diagnostic Agent,
dashboard_only,SAM-315,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,SAM-531 and gemfibrozil,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,SAR228810,Phase 1,Sanofi,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,SNP318 (A),Phase 1,SciNeuro,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,SRA-444,Phase 1,Wyeth is now a wholly owned subsidiary of Pfizer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Salsalate,Phase 1,Adam Boxer,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Salvia officinalis (sage),Phase 1,Oregon Health and Science University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Stem Cell Therapy - Experimental,Phase 1,"Noah Tech, Corp.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Sustiva Pill,Phase 1,Case Western Reserve University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,TAK-071,Phase 1,Takeda,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,TC-5619,Phase 1,Targacept Inc.,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,THN 201,Phase 1,Theranexus,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,TML-6 Granules,Phase 1,"Merry Life Biomedical Co., Ltd.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,TPI-287,Phase 1,"University of California, San Francisco",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,TRx0037,Phase 1,TauRx Therapeutics Ltd,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,TTP4000,Phase 1,vTv Therapeutics,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Trehalose,Phase 1,Mashhad University of Medical Sciences,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,V950,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,VG-3927,Phase 1,"Vigil Neuroscience, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,VT301,Phase 1,VTBIO Co. LTD,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,Valproic Acid,Phase 1,"Gregory Jicha, 323-5550",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[ 18F]3F4AP,Phase 1,Yale University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[11C]-UCB-J,Phase 1,"Alkermes, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[11C]MK-6884,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[11C]MPC6827,Phase 1,Columbia University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[11C]MeS-IMPY,Phase 1,National Institute of Mental Health (NIMH),unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[123I] AV 39,Phase 1,Molecular NeuroImaging,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[123I] AV-151,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[123I] MNI-308,Phase 1,Molecular NeuroImaging,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,[123I]AV94,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,[123I]CLINDE,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,[18F] CFPyPB,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F] MNI-558,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F] MNI-946,Phase 1,Invicro,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F] PBR06,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,historical_or_discontinued,Therapeutic Drug,
dashboard_only,[18F] PBR111,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]-FEPPA,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]-FMH3,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]ACI-19626,Phase 1,AC Immune SA,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]FPEB,Phase 1,Institute for Neurodegenerative Disorders,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]MK-3328,Phase 1,Merck Sharp & Dohme LLC,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]MNI-1020,Phase 1,"Janssen Research & Development, LLC",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]MNI-1126,Phase 1,Invicro,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]MNI-815 (MNI-815),Phase 1,Molecular NeuroImaging,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]MNI-952,Phase 1,Molecular NeuroImaging,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]MNI-958,Phase 1,Invicro,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]P16-129,Phase 1,"Five Eleven Pharma, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[18F]RO-948,Phase 1,Washington University School of Medicine,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,[F-18]W372,Phase 1,Siemens Molecular Imaging,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,anle138b,Phase 1,MODAG GmbH,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,anti-Abeta,Phase 1,"Genentech, Inc.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,empagliflozin (Jardiance),Phase 1,National Institute on Aging (NIA),unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,etanercept and repeated contrast ultrasound,Phase 1,Fondation Ophtalmologique Adolphe de Rothschild,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,etanercept given by perispinal administration,Phase 1,"Tobinick, Edward Lewis, M.D.",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,"grape seed polyphenolic extract, resveratrol",Phase 1,Johns Hopkins University,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,hUC-MSC-sEV-001 nasal drops,Phase 1,"Xuanwu Hospital, Beijing",unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,high CBD/low THC sublingual,Phase 1,Mclean Hospital,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,lorazepam,Phase 1,Mayo Clinic,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,radioligand [11C]AZD2184,Phase 1,AstraZeneca,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
dashboard_only,saracatinib,Phase 1,Stephen M. Strittmatter,unmatched,,,,current_missing_from_nih,Therapeutic Drug,
